file,kind,op,metric,tie,line,src
2026-09-06_is-n20-a-constant-or-a-grid-edge_C.py,compare,<=,maxdd,PASS,202,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_is-n20-a-constant-or-a-grid-edge_C.py,compare,>=,maxdd,PASS,191,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_is-phase-sensitivity-a-book-property-or-a-panel-one_cloud.py,compare,>=,maxdd,PASS,343,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_is-phase-sensitivity-a-book-property-or-a-panel-one_cloud.py,compare,<=,maxdd,PASS,355,"abs(m[""MaxDD""]) <= DELTA * abs(ms[""MaxDD""])"
2026-09-06_is-the-1bp-breakeven-general-to-the-records-null-arms_C.py,compare,<=,maxdd,PASS,464,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_is-the-1bp-breakeven-general-to-the-records-null-arms_C.py,compare,>=,maxdd,PASS,453,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_is-the-de-gross-cost-a-cash-drag-identity_B.py,compare,<=,maxdd,PASS,160,"abs(s[""MaxDD""]) <= 0.60 * abs(spy_s[""MaxDD""])"
2026-09-06_is-the-de-gross-cost-a-cash-drag-identity_B.py,compare,>=,maxdd,PASS,167,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-06_is-the-de-gross-timing-residual-a-per-panel-CONSTANT_cloud.py,compare,<=,maxdd,PASS,223,"abs(s[""MaxDD""]) <= 0.60 * abs(spy_s[""MaxDD""])"
2026-09-06_is-the-de-gross-timing-residual-a-per-panel-CONSTANT_cloud.py,compare,>=,maxdd,PASS,230,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.py,compare,<=,maxdd,PASS,343,"abs(am[""MaxDD""]) <= 0.60 * abs(sp[""MaxDD""])"
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.py,compare,<=,maxdd,PASS,341,"abs(am[""MaxDD""]) <= abs(v2r[""MaxDD""])"
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.py,compare,<=,maxdd,PASS,377,"abs(o[""MaxDD""]) <= 0.60 * abs(spo[""MaxDD""])"
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.py,compare,<=,maxdd,PASS,379,"abs(o[""MaxDD""]) <= abs(v2o[""MaxDD""])"
2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud.py,compare,>=,maxdd,PASS,276,"row[""MaxDD_F""] >= base[""MaxDD_F""]"
2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud.py,compare,>=,maxdd,PASS,282,"row[""MaxDD_F""] >= DELTA * spy[""MaxDD_F""]"
2026-09-06_is-the-m999-u56-buffer-book-a-4b-candidate_cloud.py,compare,<,maxdd,FAIL,172,"metrics(r)[""MaxDD""] < metrics(base)[""MaxDD""]"
2026-09-06_is-the-m999-u56-buffer-book-a-4b-candidate_cloud.py,compare,>,maxdd,FAIL,182,"abs(metrics(r)[""MaxDD""]) > 0.60 * abs(metrics(spy)[""MaxDD""])"
2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B.py,compare,<=,maxdd,PASS,210,"abs(s[""MaxDD""]) <= 0.60 * abs(spy_s[""MaxDD""])"
2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B.py,compare,>=,maxdd,PASS,217,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.py,compare,<=,maxdd,PASS,213,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.py,compare,>=,maxdd,PASS,221,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.py,compare,<=,maxdd,PASS,311,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.py,compare,>=,maxdd,PASS,319,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.py,compare,>=,maxdd,PASS,143,"x[""MaxDD""] >= v2[""MaxDD""]"
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.py,compare,>=,maxdd,PASS,145,"x[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.py,compare,>=,maxdd,PASS,152,"x[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_is-the-vol20-half-the-whole-small-panel-inversion_cloud.py,compare,>=,maxdd,PASS,254,g.MaxDD >= b.MaxDD
2026-09-06_is-the-vol20-half-the-whole-small-panel-inversion_cloud.py,compare,>=,maxdd,PASS,256,"g.MaxDD >= 0.60 * sp[""MaxDD""]"
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.py,compare,<=,maxdd,PASS,412,"abs(row[""MaxDD""]) <= 0.60 * abs(spy_row[""MaxDD""])"
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.py,compare,>=,maxdd,PASS,407,"row[""MaxDD""] >= v2_row[""MaxDD""]"
2026-09-06_keep-candidate-universe-robustness_cloud.py,compare,>=,maxdd,PASS,118,"x[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_keep-candidate-universe-robustness_cloud.py,compare,>=,maxdd,PASS,123,"x[""MaxDD""] >= v2[""MaxDD""]"
2026-09-06_keep-candidate-universe-robustness_cloud.py,compare,>=,maxdd,PASS,129,"x[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_locate-the-band-width-ceiling_cloud.py,compare,>=,maxdd,PASS,375,"S.IS_MaxDD >= R[""cap_is""]"
2026-09-06_momentum-no-vol-scaler_cloud.py,compare,<=,maxdd,PASS,169,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_momentum-no-vol-scaler_cloud.py,compare,>=,maxdd,PASS,157,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_monthly-drawdown-cost_cloud.py,compare,<,maxdd,FAIL,210,"metrics(r)[""MaxDD""] < metrics(base)[""MaxDD""]"
2026-09-06_monthly-drawdown-cost_cloud.py,compare,>,maxdd,FAIL,220,"abs(metrics(r)[""MaxDD""]) > 0.60 * abs(metrics(spy)[""MaxDD""])"
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B.py,compare,>=,maxdd,PASS,249,"row[""MaxDD_F""] >= 0.60 * spy[""MaxDD_F""]"
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B.py,compare,>=,maxdd,PASS,227,"row[""MaxDD_F""] >= base[""MaxDD_F""]"
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B.py,compare,>=,maxdd,PASS,233,"row[""MaxDD_F""] >= 0.60 * spy[""MaxDD_F""]"
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B.py,compare,>=,maxdd,PASS,240,"row[""MaxDD_OOS""] >= 0.60 * spy[""MaxDD_OOS""]"
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud.py,compare,>=,maxdd,PASS,283,"row[""MaxDD_F""] >= base[""MaxDD_F""]"
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud.py,compare,>=,maxdd,PASS,292,"row[""MaxDD_F""] >= DELTA * spy[""MaxDD_F""]"
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud.py,compare,>=,maxdd,PASS,303,"row[""MaxDD_OOS""] >= DELTA * spy[""MaxDD_OOS""]"
2026-09-06_point-in-time-megacap-panel_B.py,compare,>=,maxdd,PASS,398,"r[""FULL_MaxDD""] >= b[""FULL""][""MaxDD""]"
2026-09-06_point-in-time-megacap-panel_B.py,compare,<=,maxdd,PASS,402,"abs(r[""FULL_MaxDD""]) <= DELTA * abs(S[""FULL""][""MaxDD""])"
2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.py,compare,>,maxdd,FAIL,315,"0.60 * abs(b[""sdd""]) - abs(f[""MaxDD""]) > 0"
2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.py,compare,>,maxdd,FAIL,312,"0.60 * abs(b[""sdd""]) - abs(f[""OOS_MaxDD""]) > 0"
2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.py,compare,>=,maxdd,PASS,534,"r.MaxDD >= vf[""MaxDD""]"
2026-09-06_price-the-post-crash-re-entry-lag_cloud.py,compare,<=,maxdd,PASS,234,"abs(cm[""MaxDD""]) <= 0.60 * abs(spm[""MaxDD""])"
2026-09-06_price-the-post-crash-re-entry-lag_cloud.py,compare,>,maxdd,FAIL,319,t.dMaxDD > 0
2026-09-06_price-the-post-crash-re-entry-lag_cloud.py,compare,<=,maxdd,PASS,255,"abs(a[""MaxDD""]) <= 0.60 * abs(spm[""MaxDD""])"
2026-09-06_price-the-post-crash-re-entry-lag_cloud.py,compare,<=,maxdd,PASS,253,"abs(a[""MaxDD""]) <= abs(cm[""MaxDD""])"
2026-09-06_price-the-vol20-drawdown-purchase-against-the-cheaper-instruments_C.py,compare,>=,maxdd,PASS,186,"x[""MaxDD""] >= v2[""MaxDD""]"
2026-09-06_price-the-vol20-drawdown-purchase-against-the-cheaper-instruments_C.py,compare,>=,maxdd,PASS,188,"x[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_price-the-vol20-drawdown-purchase-against-the-cheaper-instruments_C.py,compare,>=,maxdd,PASS,195,"x[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_publish-the-cash-carve-out-beside-every-sleeve-MaxDD_C.py,compare,<=,maxdd,PASS,253,"abs(metrics(r)[""MaxDD""]) <= DELTA * abs(metrics(spy)[""MaxDD""])"
2026-09-06_publish-the-cash-carve-out-beside-every-sleeve-MaxDD_C.py,compare,>=,maxdd,PASS,235,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_publish-the-cash-carve-out-beside-every-sleeve-MaxDD_C.py,compare,<=,maxdd,PASS,247,"abs(m[""MaxDD""]) <= DELTA * abs(ms[""MaxDD""])"
2026-09-06_publish-the-cash-carve-out-beside-every-sleeve-MaxDD_C.py,compare,<,maxdd,FAIL,805,W.OOS_SLEEVE_MaxDD.abs() < W.OOS_BASE_MaxDD.abs()
2026-09-06_publish-the-cash-carve-out-beside-every-sleeve-MaxDD_C.py,compare,<,maxdd,FAIL,749,"REPDEV.get(c[""parent""], {}).get(""MaxDD"", 1.0) < 1e-4"
2026-09-06_publish-the-cash-carve-out-beside-every-sleeve-MaxDD_C.py,compare,<,maxdd,FAIL,807,oos_claim.OOS_SLEEVE_MaxDD.abs() < oos_claim.OOS_CASHF_MaxDD.abs()
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.py,compare,<=,maxdd,PASS,218,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.py,compare,>=,maxdd,PASS,207,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_ranking-subtracts-value_B.py,compare,<=,maxdd,PASS,223,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_ranking-subtracts-value_B.py,compare,>=,maxdd,PASS,212,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_re-price-every-ranked-candidate-at-its-Sharpe-maximising-turnover_C.py,compare,<,maxdd,FAIL,216,"metrics(r)[""MaxDD""] < metrics(base)[""MaxDD""]"
2026-09-06_re-price-every-ranked-candidate-at-its-Sharpe-maximising-turnover_C.py,compare,>,maxdd,FAIL,226,"abs(metrics(r)[""MaxDD""]) > 0.60 * abs(metrics(spy)[""MaxDD""])"
2026-09-06_re-price-every-ranked-candidate-at-its-Sharpe-maximising-turnover_C.py,compare,<=,maxdd,PASS,289,"abs(m[""MaxDD""] * 100 - dP) <= TOL[""MaxDD""]"
2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud.py,compare,<=,maxdd,PASS,231,"abs(s[""MaxDD""]) <= 0.60 * abs(spy_s[""MaxDD""])"
2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud.py,compare,>=,maxdd,PASS,238,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud.py,compare,>,maxdd,FAIL,425,"S[""DG""][""MaxDD""] > S[""REPLAY-EW""][""MaxDD""]"
2026-09-06_re-read-every-published-clause-on-the-signed-statistic_C.py,compare,>=,maxdd,PASS,204,"row[""MaxDD_F""] >= base[""MaxDD_F""]"
2026-09-06_re-read-every-published-clause-on-the-signed-statistic_C.py,compare,<=,maxdd,PASS,213,"abs(row[""MaxDD_F""]) <= DELTA * abs(spy[""MaxDD_F""])"
2026-09-06_risk-budget-as-an-explicit-rule_cloud.py,compare,<,maxdd,FAIL,190,"metrics(r)[""MaxDD""] < metrics(base)[""MaxDD""]"
2026-09-06_risk-budget-as-an-explicit-rule_cloud.py,compare,>,maxdd,FAIL,200,"abs(metrics(r)[""MaxDD""]) > 0.60 * abs(metrics(spy)[""MaxDD""])"
2026-09-06_small-cap-slower-trend_B.py,compare,<=,maxdd,PASS,171,"abs(s[""MaxDD""]) <= 0.60 * abs(spy_s[""MaxDD""])"
2026-09-06_small-cap-slower-trend_B.py,compare,>=,maxdd,PASS,181,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-06_small-cap-slower-trend_B.py,compare,<=,maxdd,PASS,376,sub.isMaxDD.abs() <= dd_cap_is
2026-09-06_stop-only-in-crashes_B.py,compare,>,maxdd,FAIL,392,st.dMaxDD > 0
2026-09-06_stop-only-in-crashes_B.py,compare,>,maxdd,FAIL,381,base_al.dMaxDD > 0
2026-09-06_stop-only-in-crashes_B.py,compare,<=,maxdd,PASS,385,(-base_al.dCAGR / base_al.dMaxDD.where(base_al.dMaxDD > 0)) <= base_al.lever_pp
2026-09-06_stop-only-in-crashes_B.py,compare,>,maxdd,FAIL,372,j.dMaxDD > 0
2026-09-06_stop-only-in-crashes_B.py,compare,>,maxdd,FAIL,384,base_al.dMaxDD > 0
2026-09-06_stop-only-in-crashes_B.py,compare,<=,maxdd,PASS,376,(-j.dCAGR / j.dMaxDD.where(j.dMaxDD > 0)) <= j.lever_pp
2026-09-06_stop-only-in-crashes_B.py,compare,>,maxdd,FAIL,375,j.dMaxDD > 0
2026-09-06_stop-only-in-crashes_B.py,compare,>,maxdd,FAIL,385,base_al.dMaxDD > 0
2026-09-06_stop-only-in-crashes_B.py,compare,>,maxdd,FAIL,376,j.dMaxDD > 0
2026-09-06_the-IS-chosen-substitute-arm-for-every-named-asset-set_C.py,compare,>=,maxdd,PASS,293,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_the-IS-chosen-substitute-arm-for-every-named-asset-set_C.py,compare,<=,maxdd,PASS,302,"abs(m[""MaxDD""]) <= DELTA * abs(ms[""MaxDD""])"
2026-09-06_the-anchor-position-column_B.py,compare,>=,maxdd,PASS,566,"r.MaxDD >= v1[""MaxDD""]"
2026-09-06_the-anchor-position-column_B.py,compare,>=,maxdd,PASS,568,"r.MaxDD >= -DELTA * abs(spy[""MaxDD""])"
2026-09-06_the-hindsight-overlap-test-as-a-pre-registration-check_cloud.py,compare,<=,maxdd,PASS,239,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_the-hindsight-overlap-test-as-a-pre-registration-check_cloud.py,compare,>=,maxdd,PASS,227,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_the-trade-date-anchor-as-a-published-column_cloud.py,compare,>=,maxdd,PASS,177,"row[""MaxDD_F""] >= base[""MaxDD_F""]"
2026-09-06_the-trade-date-anchor-as-a-published-column_cloud.py,compare,>=,maxdd,PASS,186,"row[""MaxDD_F""] >= DELTA * spy[""MaxDD_F""]"
2026-09-06_the-trade-date-anchor-as-a-published-column_cloud.py,compare,<,maxdd,FAIL,427,sub.dd_margin_pp.abs() < max(b['MaxDD'] for b in band.values())
2026-09-06_time-varying-share-vs-fixed-n_B.py,compare,<,maxdd,FAIL,479,litLC.dMaxDD < 0
2026-09-06_time-varying-share-vs-fixed-n_B.py,compare,<,maxdd,FAIL,475,s.dMaxDD < 0
2026-09-06_trend-filter-by-market-cap_B.py,compare,>=,maxdd,PASS,156,"metrics(r)[""MaxDD""] >= metrics(b)[""MaxDD""]"
2026-09-06_trend-filter-by-market-cap_B.py,compare,>=,maxdd,PASS,162,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-06_trend-filter-by-market-cap_cloud.py,compare,<=,maxdd,PASS,220,"abs(s[""MaxDD""]) <= 0.60 * abs(spy_s[""MaxDD""])"
2026-09-06_trend-filter-by-market-cap_cloud.py,compare,>=,maxdd,PASS,227,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-06_turnover-budget-the-broad-ranked-book_B.py,compare,<,maxdd,FAIL,184,"metrics(r)[""MaxDD""] < metrics(base)[""MaxDD""]"
2026-09-06_turnover-budget-the-broad-ranked-book_B.py,compare,>,maxdd,FAIL,194,"abs(metrics(r)[""MaxDD""]) > 0.60 * abs(metrics(spy)[""MaxDD""])"
2026-09-06_vol20-gate-in-isolation_cloud.py,compare,>=,maxdd,PASS,114,"x[""MaxDD""] >= v2[""MaxDD""]"
2026-09-06_vol20-gate-in-isolation_cloud.py,compare,>=,maxdd,PASS,116,"x[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_vol20-gate-in-isolation_cloud.py,compare,>=,maxdd,PASS,122,"x[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_what-actually-moves-H2_B.py,compare,<,maxdd,FAIL,176,"metrics(r)[""MaxDD""] < metrics(base)[""MaxDD""]"
2026-09-06_what-actually-moves-H2_B.py,compare,>,maxdd,FAIL,187,"abs(metrics(r)[""MaxDD""]) > 0.60 * abs(metrics(spy)[""MaxDD""])"
2026-09-06_what-actually-moves-H2_B.py,compare,in,maxdd,?,234,"kk in (""CAGR"", ""MaxDD"")"
2026-09-06_what-actually-moves-H2_cloud.py,compare,<=,maxdd,PASS,213,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_what-actually-moves-H2_cloud.py,compare,>=,maxdd,PASS,221,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_what-predicts-a-panel_B.py,compare,<=,maxdd,PASS,261,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_what-predicts-a-panel_B.py,compare,>=,maxdd,PASS,250,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_what-predicts-a-panel_B.py,compare,<=,maxdd,PASS,484,"abs(m[""MaxDD""]) <= 0.60 * abs(ms_oos[""MaxDD""])"
2026-09-06_where-selectivity-and-cost-cross_B.py,compare,>=,maxdd,PASS,145,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_where-selectivity-and-cost-cross_B.py,compare,<=,maxdd,PASS,156,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud.py,compare,<=,maxdd,PASS,297,"abs(s[""MaxDD""]) <= 0.60 * abs(spy_s[""MaxDD""])"
2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud.py,compare,>=,maxdd,PASS,304,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-07_S3-arm-cost-breakeven_B.py,compare,>=,maxdd,PASS,257,"d[""full_MaxDD""] >= sv2[""MaxDD""]"
2026-09-07_S3-arm-cost-breakeven_B.py,compare,>=,maxdd,PASS,262,"d[""full_MaxDD""] >= sv1[""MaxDD""]"
2026-09-07_amihud-illiquidity-premium_cloud.py,compare,>=,maxdd,PASS,134,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-07_back-fill-the-153-UNATTRIB-band-rows_C.py,compare,>=,maxdd,PASS,504,"s[""MaxDD""] >= v2[""MaxDD""]"
2026-09-07_back-fill-the-153-UNATTRIB-band-rows_C.py,compare,>=,maxdd,PASS,509,"s[""MaxDD""] >= -0.60 * abs(spy[""MaxDD""])"
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.py,compare,>=,maxdd,PASS,252,"b[""MaxDD""] >= v2[""MaxDD""]"
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.py,compare,<=,maxdd,PASS,260,"abs(b[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.py,compare,>=,maxdd,PASS,276,"m[""MaxDD""] >= mb[""MaxDD""]"
2026-09-07_book-size-floor-for-any-quoted-price_B.py,compare,>,maxdd,FAIL,322,G.dMaxDD_IS > 0
2026-09-07_book-size-floor-for-any-quoted-price_B.py,compare,>,maxdd,FAIL,322,G.dMaxDD_OOS > 0
2026-09-07_book-size-floor-for-any-quoted-price_B.py,compare,>,maxdd,FAIL,321,"G[f""dMaxDD@{c:.0f}""] > 0"
2026-09-07_book-size-floor-for-any-quoted-price_B.py,compare,>,maxdd,FAIL,323,"G[f""dMaxDD_IS@{c:.0f}""] > 0"
2026-09-07_book-size-floor-for-any-quoted-price_B.py,compare,>=,maxdd,PASS,415,cell.dMaxDD_IS >= 1.0
2026-09-07_book-size-floor-for-any-quoted-price_B.py,compare,>,maxdd,FAIL,385,r.dMaxDD_OOS > 0
2026-09-07_book-size-floor-for-any-quoted-price_B.py,compare,<,maxdd,FAIL,462,"max(R.e_dCAGR.max(), R.e_dMaxDD.max(), R.e_rate.max()) < 1e-10"
2026-09-07_book-size-floor-for-any-quoted-price_B2.py,compare,>,maxdd,FAIL,320,G.dMaxDD_IS > 0
2026-09-07_book-size-floor-for-any-quoted-price_B2.py,compare,>,maxdd,FAIL,320,G.dMaxDD_OOS > 0
2026-09-07_book-size-floor-for-any-quoted-price_B2.py,compare,>,maxdd,FAIL,372,T.dMaxDD_IS > FLOOR
2026-09-07_book-size-floor-for-any-quoted-price_B2.py,compare,>,maxdd,FAIL,319,"G[f""dMaxDD@{c:.0f}""] > 0"
2026-09-07_book-size-floor-for-any-quoted-price_B2.py,compare,>,maxdd,FAIL,321,"G[f""dMaxDD_IS@{c:.0f}""] > 0"
2026-09-07_book-size-floor-for-any-quoted-price_B2.py,compare,>=,maxdd,PASS,485,cell.dMaxDD_IS >= 1.0
2026-09-07_book-size-floor-for-any-quoted-price_B2.py,compare,>=,maxdd,PASS,486,cell.dMaxDD_IS >= 1.0
2026-09-07_book-size-floor-for-any-quoted-price_B2.py,compare,>,maxdd,FAIL,642,g.dMaxDD_IS > FLOOR
2026-09-07_book-size-floor-for-any-quoted-price_B2.py,compare,>,maxdd,FAIL,650,g.dMaxDD_OOS > FLOOR
2026-09-07_book-size-floor-for-any-quoted-price_cloud.py,compare,>,maxdd,FAIL,241,G.dMaxDD_IS > 0
2026-09-07_book-size-floor-for-any-quoted-price_cloud.py,compare,>,maxdd,FAIL,241,G.dMaxDD_OOS > 0
2026-09-07_book-size-floor-for-any-quoted-price_cloud.py,compare,>,maxdd,FAIL,240,"G[f""dMaxDD@{c:.0f}""] > 0"
2026-09-07_book-size-floor-for-any-quoted-price_cloud.py,compare,>,maxdd,FAIL,242,"G[f""dMaxDD_IS@{c:.0f}""] > 0"
2026-09-07_book-size-floor-for-any-quoted-price_cloud.py,compare,>=,maxdd,PASS,378,cell.dMaxDD_IS >= 1.0
2026-09-07_book-size-floor-for-any-quoted-price_cloud.py,compare,>,maxdd,FAIL,398,pick.dMaxDD_OOS > 0
2026-09-07_breadth-adaptive-count-2022_B.py,compare,<=,maxdd,PASS,183,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-07_breadth-adaptive-count-2022_B.py,compare,>=,maxdd,PASS,174,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-07_breadth-adaptive-count-2022_B.py,compare,>=,maxdd,PASS,432,sub.IS_MaxDD >= -is_dd_cap
2026-09-07_breadth-adaptive-count-2022_B.py,compare,>,maxdd,FAIL,353,vs_nf.dMaxDD>0
2026-09-07_breadth-gate-on-v2_B.py,compare,<=,maxdd,PASS,166,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-07_breadth-gate-on-v2_B.py,compare,>=,maxdd,PASS,178,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-07_breadth-gate-on-v2_B.py,compare,<,maxdd,FAIL,370,abs(rep.MaxDD+0.179)<5e-4
2026-09-07_breadth-gate-on-v2_B.py,compare,>,maxdd,FAIL,402,gd.dMaxDD > 0
2026-09-07_breadth-gate-on-v2_B.py,compare,>,maxdd,FAIL,446,matched.dMaxDD > 0
2026-09-07_cadence-as-a-pre-registered-rule-parameter_cloud.py,compare,>=,maxdd,PASS,266,G.MaxDD >= G.live_MaxDD
2026-09-07_cadence-as-a-pre-registered-rule-parameter_cloud.py,compare,<=,maxdd,PASS,268,G.MaxDD.abs() <= 0.60 * G.spy_DD
2026-09-07_correlation-as-the-sleeve-design-variable_B.py,compare,>=,maxdd,PASS,187,"row[""MaxDD""] >= base[""MaxDD""]"
2026-09-07_correlation-as-the-sleeve-design-variable_B.py,compare,>=,maxdd,PASS,192,"row[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-07_correlation-as-the-sleeve-design-variable_cloud.py,compare,>=,maxdd,PASS,157,"row[""MaxDD""] >= base[""MaxDD""]"
2026-09-07_correlation-as-the-sleeve-design-variable_cloud.py,compare,>=,maxdd,PASS,162,"row[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud.py,compare,>=,maxdd,PASS,191,"row[""MaxDD""] >= base[""MaxDD""]"
2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud.py,compare,>=,maxdd,PASS,196,"row[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud.py,compare,<=,maxdd,PASS,164,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud.py,compare,>=,maxdd,PASS,155,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud.py,compare,<=,maxdd,PASS,386,"abs(g[""IS_MaxDD""]) <= 0.60 * is_spy_dd"
2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud.py,compare,>,maxdd,FAIL,440,E.dMaxDD_pp>0
2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud.py,compare,>,maxdd,FAIL,433,g.dMaxDD_pp>0
2026-09-07_does-a-DRAWDOWN-SPEED-signal-beat-a-breadth-LEVEL-signal_C.py,compare,<,maxdd,FAIL,264,"abs(m[""MaxDD""] + 0.1205) < 0.002"
